根词名称,行业词数量,长尾词数量
16t1g,3,6
cd40102,6,13
er1006ct,5,22
ad1938,4,8
bts721l1,8,14
25n06,5,10
ad9653,9,58
78l,4,326
but11ai,6,8
74lvc2t45,5,7
mjd44h11,5,17
lt1085cm,3,5
ads1286,5,26
fm24v02,5,10
tps51220,5,15
ip113,5,53
spbf,17,124
r117,4,186
mmss8050,3,5
max202ese,4,12
b1205ls,5,8
hmcad1511,4,9
hcpl4504,5,36
mt40a256m16ge,5,7
tps73hd318,5,18
sb1060fct,6,11
rs9113,5,27
ssh70n10a,5,14
ta7698ap,6,54
lm2576sx,4,13
lt1115,5,6
n25q256a,5,11
sr54,5,30
s2af,5,7
sn74hc32,5,7
lm342,5,41
mc145540,5,22
ds1232,5,24
sg2525a,5,50
tps3305,1,4
tps3705,4,8
m61l,4,4
cy8c27443,3,6
24pvxi,1,4
2sa1317,5,5
opa820id,5,10
ep2c35,5,23
ds90ur241,5,8
m12jz47,6,24
eic4091,5,7
lan9512,4,12
8893cscng7f76,5,7
2sk1941,5,11
2sc5411,6,10
pm7540,5,12
dspic33fj32mc202,5,5
hymp125s64cp8,3,6
pic18f67j60,5,7
ds92lv16,5,15
cr6203,5,15
rtl8761,5,35
tlk1221,5,10
MKK440,1,12
mx25l6445e,5,9
lc320eun,4,22
30n60fl,5,28
a3p600,3,9
ht66f002,5,62
lc4128v,5,29
pi3hdmi412ad,5,8
csc2313f,5,36
11003,8,982
mc14489,5,12
mdd1502,4,25
mdd2605,5,8
lc863528c,7,75
max610,5,6
opa549t,5,11
bcm53003,5,13
bcm5751,5,42
cs5536,5,14
sdtnqgama,13,21
stm32f100c8,4,18
pesd1lin,5,11
adx2550ck23gm,5,20
hck0,3,22
d78f0485,5,16
25032bvsig,6,12
adc08031,5,7
ad84064q,6,31
79l08,6,12
mt8227,5,110
w83627ehg,6,30
ads8568,5,14
sh367003x,5,8
selc2010,6,20
rt8876a,5,25
mb85rs2mt,5,9
mc7824,3,4
bcm56334,5,31
pcf8591p,5,44
11n90e,5,59
pn2222,5,15
lp38690,4,9
l10.7,0,5
ka7824,6,24
st3232,5,15
ad8045,5,10
ip113a,4,12
asx340,5,19
LC72146,6,7
si5326,8,11
ds1390,6,15
ir2161,5,18
ads1216,4,15
hy3506,5,29
w25q16dvssig,5,7
25l8006,4,10
mc33153p,6,22
it6263,5,22
cc4532,6,11
ti046b1,5,10
jrc5532,8,88
335j,5,68
chk8108,5,38
lv5680,5,11
mst9u19b,5,36
k4t1g084qq,5,10
mb39c313,5,40
gal20v8,5,23
ob2361,5,12
adv5027,6,40
mp1488,6,16
jx15020,5,11
a42b331,5,48
bl5372,5,16
t659102,5,12
sm8012,5,21
lmk04808,5,8
k2955,5,31
i7514hs,5,14
ht3582da,5,47
lpc3130,5,8
cc110l,5,25
hef4069ubp,5,22
mb3221i,5,7
z2156,3,6
gr331,5,32
stk4133,5,19
stu15l01,5,27
max4410,6,42
sn9c259,4,5
vfqfpn,7,38
33nj,5,15
lm73,6,15
a817,7,161
b50610,5,15
lm5088,5,18
mt1379,5,19
xc6203,4,15
nrf24lu1p,5,13
sc6122,5,17
h1012,6,22
raltron,5,10
tny179,7,38
pt4201,5,13
hi3110,5,21
mje13001,5,24
hbr5150,5,35
pc1089,5,22
b06b,3,11
qca8829,4,6
c5353,5,83
tda7490,7,38
ad9233,5,11
tfa9890,6,16
aat1102,5,12
h5tq2g83efr,4,10
2905,41,2739
mlx90217,5,12
ap8921a,4,9
saf7741,5,58
cy7c63001,5,9
pf2195,6,196
kia4558p,5,54
spca6330,5,16
kd2300,5,13
8550d,6,42
lv1116,7,31
tqm7m5013,5,14
mt6260d,5,25
hy301,2,19
cs7n60,5,34
k2545,5,55
tp4148,6,14
mdd1501,5,13
mdp15n60g,5,26
ch374u,5,17
pm50rla120,5,8
ap172,4,21
mj21193,10,39
sod923,5,56
mc9s08sg8,5,9
bcr8lm14lb,5,16
mp1582,7,29
s29gl128p10tf101,5,6
2sk163,4,14
ld7576gs,5,36
064g,5,84
thc63lvd104c,5,8
nh82801hbm,5,20
ws3202,5,20
rt9172,4,5
3122,45,2527
4427,134,1118
jrc2360,5,5
jrc4565d,4,16
mv358i,5,15
hw650ep,6,26
28600d,5,18
38501,7,43
ap1511b,4,9
kbp205g,5,10
788j,4,22
h5tq2g83bfr,5,8
top220,5,21
sta326,5,31
dac104s085,4,8
hal148,4,26
uc3875n,5,29
acs712telc,3,5
sn74avc4t245,5,7
cg8010dx16,5,26
tyn625,5,23
by328,8,30
axp223,7,79
tef6902,5,17
ad8476,5,16
lt58,2,57
rf9810,5,14
bd9886fv,5,34
apl5920,5,4
lnk306d,5,19
xc2234l,3,19
aqy211eh,6,10
al3201bg,5,9
as1117r,4,34
alc3202,3,8
lj245,5,14
fqpf8n60,5,6
tpca8016,6,10
hef4060bp,5,17
stu432s,6,11
w78,6,160
sp485en,5,11
25q80bs1g,5,6
sda3000ai02bx,5,12
mp1541dj,4,7
md1802fx,5,13
hhc66a,5,12
stk4241,6,30
tp4056e,5,20
sc1175,5,40
jqc3f,5,39
883c,5,118
stpr1020ct,5,17
tas5342a,5,13
w25q64bvsig,5,6
tc234,5,35
29f8g08ababa,5,9
s25fl128,3,17
cd40106b,5,14
agc1,3,21
lm219,4,27
strg,82,688
l2n7002lt1g,4,7
lmv358m,5,16
rtl8309m,4,16
klmag2gendb031,5,8
fmx22s,6,28
hef4538bp,5,16
tda8002,7,18
250n,5,615
cj3415,6,14
ixfk27n80,5,7
50g60hd,9,18
2sk3565,6,8
74hct245d,5,12
075n15n,5,11
16v8d,4,25
bf337,5,37
mb15026gf,5,7
ps21963,6,10
lta803n,5,15
njw21193g,5,12
op21,5,242
s4vb,3,21
is62lv256al,5,9
bfcn,5,32
3641ah,5,49
btb10,5,19
max2620,5,17
ps171,5,53
sm4151,7,14
epf10k20tc144,2,4
burrbrown,5,10
stk4048xi,5,24
at45db641,4,7
16ai,1,58
irs20957s,6,32
mb3232i,6,9
mt6261a,5,40
splpl90,3,4
wm8281,5,68
cd5265,5,25
314j,4,12
bt168,6,70
kid65003ap,6,16
95nq03lt,5,6
ade7752a,6,15
ltc2484,5,5
lm78h12,6,22
74lvc163,5,6
fqpf3n80c,5,11
xtr115u,6,14
tda8357j,5,49
stc11f60xe,6,35
pc17k1,5,29
si2301cds,5,14
cy7c63803,5,6
mpc5606,5,36
tcmt4100,5,5
fr10,4,253
loc110,5,12
k4s643232h,3,8
fm25v,5,14
73lf,3,4
b0505t,4,9
pam3101,4,7
pt4240,5,7
2277u,4,9
irf7205,5,11
fm18l08,4,9
2sd1802,5,5
cd40103,6,15
jq1ap,2,9
tms320f28062pzt,5,6
ad8436,6,25
kh25l1606e,5,12
mic2951,3,7
clk70aa160,5,6
kia378,4,11
kia378r12pi,4,12
smbj24ca,5,20
smd100,5,15
mmbta06,5,11
up0105p,2,7
2csg324,3,6
ikcm30f60ga,5,9
fh41,5,22
ad767,5,28
93lc46c,2,2
lf355,5,19
ir21094s,5,12
nas1351,3,6
ad620ar,5,18
ncv7356,4,7
el354n,4,6
ulq2003a,5,17
tc7sh08fu,5,16
mt9172,5,14
uln2003g,3,17
tja1021t,8,19
2581a,5,19
xc6220b331pr,5,5
fch47n60f,4,7
max525,8,19
at45,5,25
as358a,5,13
ep3c40f484,5,10
td1501s,5,10
hmc1021,4,12
25q03213,5,11
cj2312,3,10
25512,20,99
td62084ap,6,11
adjtrg1,3,13
lm3671mf,4,6
uc3846dw,5,12
rtl8370m,4,19
irf7832,5,21
ha13001,3,13
pba600f,4,4
ltm4628,5,11
mje253,5,16
hy27us08561a,5,7
uc3852,5,21
stm8l151k6t6,5,15
10c1dr,3,5
g6h,4,38
pj4054mr,4,6
s20k300,5,25
dm412,5,12
cxd4140,5,12
2n2007,4,10
an355,6,18
stc15w4k60s4,6,39
pga113,5,13
bd536,5,14
atj2085,7,26
vt1708,5,36
zm52,5,83
1660ct,4,11
mdm9215m,5,17
08n80c3,6,7
se130,5,60
a3987,5,19
10tq035,5,7
a6052,7,42
bf1005,4,10
sil9533,5,15
mcp65,5,216
60n10,6,18
ce8310,5,9
a968,8,103
8257,16,891
as5422,5,62
9n50,6,38
it8518,5,19
it8512e,5,17
dmo265r,5,37
l1102,3,14
xr2203,5,11
adv7401,5,26
dg300,4,63
k24c08,4,21
an5274,5,36
td1583,6,31
k3934,5,53
skch,5,53
h9730,5,43
sky85309,4,6
2114s,5,16
fhp740,6,49
s962gh,4,27
pcm54,5,47
up7534gma5,4,3
hdg12864f,2,37
tda1308t,5,14
1ntc001107,5,8
em78p153k,6,17
2310fx,4,25
fm25f01,4,11
tc40,5,144
29f128g08cfaab,5,8
nnp2i000,4,6
lta320an01,6,85
8823csng5ar6,6,24
ds2433,5,18
p2003nd5g,4,11
2073d,5,30
hx8861,6,20
ps8407a,3,11
m5t1g,3,6
470j,6,51
f2109c,8,79
mcc95,2,10
msd6180,8,39
nt2955g,5,24
tc2050,1,12
s25fl,4,17
105dm,5,36
fsl306lr,5,10
dr127,4,9
fgh40t120,4,18
max765cpa,5,5
smda15c,2,4
tp4059,4,26
0805cs,4,8
357nt,5,10
rt8867a,2,7
28062,13,77
ncp1250,6,11
tc2030,3,16
lnk363,7,22
tclat25288,5,45
xtl571100,3,14
mc14093b,6,10
gd32f103rct6,5,31
tda1301,5,12
ha13173ah,6,31
mm1136,4,36
at25640b,5,8
m9s8ac16cg,5,7
817x,4,16
tdf8541sd,5,16
max3232eeae,4,12
ib1205s,6,8
lv100,3,250
l2r4daat,0,1
upd720201,5,30
d16311gc,5,13
icl7106cm44,4,13
a2231,5,14
thgbmdg5d1lbail,6,8
rjh60f4,5,12
cxa1145,5,15
hs9016,4,13
la5774,7,43
2sk94,2,4
2sk612,4,4
ht7533a,5,7
tlc5617,3,11
wm8776s,4,16
tsumv36ku,3,7
h617,4,843
741c,5,52
bf6910as10,4,9
bf776,4,6
clamp0504dt,3,3
cls15,3,24
ds28e15,5,14
ipd25n06s4l,3,4
lm1086is,3,6
mc74hc595ad,4,4
b8313,4,10
fql40n50,3,19
hc27,4,23
irf7842,4,6
sot233,4,39
gbp210,5,7
j113,5,105
kbpc10,5,13
l6470htr,4,4
mpc89e52ae,5,7
opa227pa,2,5
mp2380,3,11
2sj174,4,2
lmr16030,5,10
ls240,5,29
murp20040ct,5,9
g6k2p,2,8
66100,5,142
an82527,4,6
bl483,3,6
d25xb,4,23
d13005k,5,18
dk621,2,14
max14830,4,31
max3485eesa,4,11
lm337k,6,28
top242y,4,4
tps73701,4,15
tpa1517,6,16
tps2051,4,6
tlc0834,4,13
tlp504a,4,7
ty5617,4,5
ws7107,4,11
m51601l,5,24
mt41k,4,24
75it,4,9
mt41j256m16re,3,10
sfh610a,3,4
aqw212s,5,11
mc1723,4,30
tlp741g,5,12
tps2543,4,7
udt26a05l05,4,5
ep3c40q240c8n,5,8
fan73711,4,16
fan7380,4,11
opa2211,4,14
t1026,4,33
rfp40n10,4,16
smd150,4,44
tl494l,4,51
hcpl5631,3,6
hjr4102l05v,4,5
lm2575s5.0,4,9
mt6517a,5,22
ncp1280,4,5
ta8428k,6,33
sn74ls90n,5,16
2sd2499,4,7
hcnw4503,6,15
lm3481qmmx,2,2
l4941bv,4,10
lt1715,4,19
lm1085it,4,6
15f2k32s2,5,11
3060pt,4,10
ss24a,4,10
tas5630b,4,30
rt8070zsp,4,4
tlv2262,4,7
ice2qs03g,2,22
irf7341,4,8
is42s32800d,4,13
6tl,3,112
mc0628r,4,20
plsm,4,78
sp485ren,3,12
8202vgq,4,10
uz1084,4,5
ps208,5,61
lm340at,2,5
1n34a,5,40
12pi,4,14
ke150a,0,1
sk35,3,68
njm4580l,5,28
ncp1395,4,32
smd1812p150tf,4,3
sda100aa80,5,20
14081,15,233
6206a33,2,7
61082,4,45
74hc365,5,12
tas5760m,3,6
upd720114ga,3,5
sy100,4,97
am27,4,150
atj3003c,4,26
bfr93a,4,5
g6ku,4,8
88e1543,3,6
max8860,4,4
25640,28,106
ata5781,4,7
idt7205,4,15
max708esa,4,9
74x139,4,49
ad826ar,4,9
ht7027a,4,11
1061a2,4,14
96nq03lt,5,12
fdp075n15a,3,5
ir2133,4,12
sa7496,5,10
lm22671,4,4
10f1,2,41
ncp81206,3,5
88e6097f,5,9
f3l150r07w2e3,4,6
hmc703,5,50
9661,16,1048
lcmxo1200,4,5
mpc8315,4,12
irf7309,4,10
k4s561632h,4,8
smd12,4,16
sb3040pt,4,5
rtd2533vh,5,19
ru75260q,4,16
ta7232p,6,67
srda05,3,4
isl62882,4,10
it8528,6,12
ad22100,4,6
td62064ap,4,11
td62064,6,12
oz9998hdn,6,50
pf7024,4,6
mj21195,4,21
rt9026,4,21
xc2s15,3,4
sn74ls47,4,17
sn75188,3,10
sppb,6,68
r2s15902,4,9
1n5245,4,7
afbr5803,4,6
ads131e08,5,22
bts442e2,5,11
b1205s1w,3,7
hc00,4,42
hl091,2,4
w9nb90,4,21
nvp1914,4,5
sy7200a,4,8
cs010gt,4,7
h5ps1g63jfr,4,7
tcd1200d,4,19
atv168s,4,5
mx25l6445em2i,3,4
f10up60s,5,38
csd18534kcs,4,5
axp152,4,7
v420h1,4,145
46v32m8,4,11
usb2512,4,18
hdr433m,6,33
78f,2,279
n32905u1dn,3,26
bcm5325,4,13
mc9s08dz32,4,4
sn75179bp,4,5
3844a,5,16
4913,26,662
fgg484,4,13
l6258,4,7
25lc320,4,8
epm570t100,4,26
max756,4,15
isl6324a,4,13
ina155,4,12
a3338,4,12
ff60up30dn,4,19
c55a,1,17
gt801,4,14
xc3sd3400a,4,12
a1294,5,43
xc3s700a,4,7
3dg182,4,13
mm3474,4,32
tms37145,4,7
syn115,3,25
4050bp,4,6
thc63lvdm83d,4,10
sm5964c40pp,4,7
bcm43241,4,8
d304x,5,32
nce2060k,4,5
epm1270t144i5n,4,4
ad664,6,16
sg6105d,4,32
75r0,4,14
85u03gh,4,6
1n6642,4,5
mmdt3904,3,7
sn3352,4,15
mt8jtf25664az,4,7
bcm5358u,4,39
spif223a,4,7
d8227,4,43
irf244n,4,21
ht190wg1,1,57
lme49990ma,4,22
ad9889b,4,4
stm32f050,4,26
ncp1402,4,9
104r,5,67
bk3231q,4,11
ir1155,4,21
l3404,4,17
75n,4,234
lm2423,4,30
h5tq4g63mfr,3,7
70180sb,4,10
88se9128,4,21
ymf724f,2,10
stm8af,4,64
105s,5,995
d78f9222cx,4,11
lm2588,4,10
msp430f2013,4,11
in4730,4,10
cdrh,74,453
d446,4,34
mps2907a,4,23
mp9942,4,13
25q80scp,5,20
681k,5,89
ar9132,4,24
lm4853,4,4
tc74,4,14
fch30a06,4,6
max4544,3,13
max458,4,30
ssl21082,4,7
sm2300,4,55
at89s53,5,7
ads7883,4,6
edr201a05,4,24
vgt6,4,18
15n60c3,5,13
tpl0501,4,5
pf85163,4,8
la4663,3,4
me4054,4,23
my4j,4,24
r2a15123,4,26
ads7950,4,34
tda7801,4,24
fan103,4,5
bcm4311,4,40
kbu8m,4,16
it8721f,2,40
03m,0,95
t1635h,2,5
dc9v,4,289
lc75372,5,9
lpc931,4,8
max1240,4,15
ht45r17,4,14
usb2240,4,12
f921,4,7
lm2736,4,7
chn063,4,14
ds34,4,11
f640,4,283
4542,19,605
ad1882,4,17
sd6952s,5,11
g80n60ufd,4,8
tb2930hq,5,32
bt134600e,4,31
tpc8026,4,13
bux98a,4,13
bd9766fv,4,15
az512301h,4,3
rfhic,4,15
pt2314e,4,9
25020,6,172
dac900u,4,7
ft5406ee8,4,10
eic4021,4,5
h40t120,5,25
st232,4,9
cx241,4,52
8447l,4,46
ta8266,4,20
bc107,5,20
avl6211,4,5
74ahc1g04,4,7
mn88436,4,5
bcm20710,4,7
5531,21,1397
f16jz51,4,24
uln2003d,4,80
bta137,4,14
wt51f516,4,4
tpc8018,4,6
wgi211at,4,14
ne592,4,8
iw3662,3,7
mt6223,4,26
sd4840p,4,18
k4x1g163pe,4,6
07n90e,4,35
mp1530,4,32
6lb176,4,6
k3298,4,16
lc1117,3,24
596s,3,30
bgt24mtr11,4,27
ob2362amp,4,9
18n60,5,33
pic24fj256gb106,2,1
mc9s12g48,5,26
max1737,4,6
m27c256,5,16
apt30,4,13
msa0886,4,8
1n750,4,5
kbj1506,4,8
3tn100c,4,9
cd5964cb,4,9
74ls257,6,26
74ls251,4,24
2sa1048,3,8
2sc5134,5,11
tip41a,4,15
tlp142,4,25
saf7751hv,3,7
k4e6e304eb,3,10
m65830ap,5,10
ili6480,4,7
el3083,3,11
ucc27325,4,10
m13s5121632a,4,5
mt46h32m16lfbf,4,5
gd300hfl120c2s,4,5
stm4532,4,10
smbj60ca,4,11
sc1144d1,4,14
d45vh10g,4,12
qeds,4,10
ds90cr286,4,21
mx25l25735,3,7
38ib,3,14
hi3911,4,39
lp2985a,4,12
xc5vlx50t,4,8
a3967slbt,4,17
stk407,3,9
c3074,4,15
d2822a,4,82
dtc144eka,3,6
7563b,4,63
tny278p,4,13
acs710t,4,10
rs2006,4,13
mip2e3dmy,3,17
lm321mfx,5,8
aic1117,2,5
splll90,3,9
acs713,4,17
ad9518,3,23
adc161s626,5,6
tda9881ts,4,12
bc556b,5,11
bcm1190,4,7
esd5451,3,5
bd717,4,26
bd9203efv,4,9
atmega640,4,10
mic2026,3,17
2ym,3,46
epcq,20,124
cxp740096,4,8
as169,3,3
n87c196mc,4,6
10f04xe,3,7
tisp4350h3bjr,3,3
k4s641632n,1,6
74ls74ap,4,19
74av,3,18
74ls240p,3,6
sfaf1008g,4,15
adc0848,4,5
pic16lf1824,3,4
k9f1g08u0a,5,16
54ls245,4,18
rtl8214b,4,4
mbr1645,2,15
mcc312,2,10
sgm8632,4,13
k4w1g1646g,2,5
tas5342la,4,9
304p,4,57
bss138dw,3,5
fgh40n60smd,4,12
p06b03lvg,5,12
28f256,4,18
29f64g08,4,19
dfa150aa160,8,16
p06p03g,4,10
08emcp04,3,6
ps219c3,3,9
ihw20t120,4,8
fr3410,4,10
m95128,3,9
stp20nm60fp,5,8
byv26,4,14
c8051f502,6,11
2n6038,4,7
lm5000,3,16
ncp5661,4,4
2141,27,2137
bf246,4,54
pic18f4680,3,14
4031,30,2176
opa637bp,5,36
f9z34n,4,8
se567,4,17
13003e,7,32
hcf4016,4,5
nn801,5,20
mcp6001t,4,6
hcf4050,4,11
k3455,4,21
25ld,5,17
atmlh232,4,6
xc2v6000,3,8
8008tm,4,13
top261en,3,13
7851l,5,55
mc287,5,43
an2051,3,8
c6v8,4,30
ad608,4,10
max3243c,5,9
lmh6559,5,5
s60sc6m,4,5
rtl8212g,3,3
17126b,4,14
sn8p2612,3,8
ikw40n120t2,4,5
stth60p03sw,4,16
hm4056,4,8
6mbp75ra060,2,1
fdc654p,4,8
a3s28d40jtp50,4,7
sms7621,2,6
68,4,23
11ff11,3,6
59n30,5,13
2mbi300u4h120,4,5
t1521z,6,10
klmag4feja,3,9
fdd8424h,3,9
fdd8424,4,6
aml7366,1,11
bts5030,2,7
nct5535d,4,38
bat06,3,19
ixdn404,4,7
spf5043z,4,18
wm8728,5,17
ucc3580,4,4
mlx12106f,4,4
14013,39,316
reg104ga,2,5
cstcr4m00g53,3,4
aoz1282ci,4,12
24090,16,86
apa1000,4,18
25080,21,251
mc96f8216,4,9
gbpc2506,4,5
mt29f16g08cbacawp,4,2
me4057a,3,11
bzx84c,4,18
ao4406a,5,22
tc4049,5,10
at350v,4,24
b340b,4,9
c3101,4,75
tms320f2808pza,4,6
sn27545,4,10
br1225a,4,15
090d,4,85
883q,2,23
ltc1658,4,6
270kd07,4,13
s20c45c,4,36
pc113,4,16
pcf8583t,2,4
278pn,4,20
nce01p13,4,4
ha11211,4,7
2803a,5,63
smk1625,4,17
33cx,2,8
fm25l04b,3,9
msp3460g,4,13
rn5t618,4,6
abm3b,4,10
ht75c0,4,6
st92163,4,6
ir3410,3,5
kia7805af,3,4
2sk2962,4,6
lb10,4,92
070r1l,2,12
at24c1024bw,4,5
tlp283,4,9
h16101mc,4,16
ad5541,4,13
82c51,3,16
hy8290,4,5
ref193,4,10
lf147j,4,3
x24c02,4,7
top255gn,4,15
opa659,4,8
smbj40ca,4,12
htf3223,3,5
1117h,4,37
tc4054,4,9
2mbi75n,3,5
am29lv160d,4,7
29f32g08aamdb,4,7
74ls30n,4,12
mcc501,3,15
nrf01d3,3,6
mt29f8g08ababawp,4,5
s16013,3,5
ads7263,4,4
ao4614,8,41
sdh6963,1,7
hbr10150s,5,10
lm1117mp,1,7
fdpf,30,114
2sk1018,4,20
atf55143,4,6
mrf9045,4,9
lmc6482aim,4,8
2n5210,4,8
kmq820013mb419,4,7
sn75240,3,3
mbr400100ct,4,6
lm2901m,5,6
aon7403,3,6
as358mtr,2,4
ds751,4,12
ltc1595,4,6
mcimx287,3,6
ao4260,3,7
1n5242b,4,8
smcj58ca,4,11
12a05,2,23
hsms2822,4,7
mp1471agj,4,9
tea1713,5,19
74ls74an,5,9
at24c256n,3,7
uc3525adw,3,6
adop07,4,16
ads7809,4,21
4558pdf,4,5
ba5n10,5,21
bs804b,3,13
er14250,3,180
bd5451,4,11
irfb7446,5,6
sn74lvc4245apw,4,5
bym26e,5,20
mmbt8050d,4,19
epm3064atc44,3,6
bym26c,5,11
rfp250,2,11
x5043p,2,11
nrf2402,4,11
ad9240asz,3,5
tc1047,4,12
kldx,4,17
2n6565,4,18
rt4723,4,5
hef4001bt,5,14
2sc458,3,5
ml4425cs,4,8
ad7805,4,11
lm3940is,2,2
mc14174,4,7
cw2015csad,4,5
2sk1010,4,10
msm110,3,8
brmn6tp,2,3
29040,19,78
stm8s005c6,4,16
2sc3133,4,4
sst39vf400a,3,10
jcs12n65,4,8
fqd11p06,4,6
de19rf19cnc,6,9
mt29f128g08,3,10
cs10n60f,4,19
mr25h10,4,10
ao4812,4,8
stm32f427iih6,3,8
bb66bc,0,2
etc4,4,62
4093bp,4,7
sp6205em5,1,6
bts724,5,10
k4005,4,93
wff830n,5,27
4508,52,2854
265,117,1058
L78L33,8,12
mxl5007t,4,5
q0265r,4,92
as3931,4,12
mt41,4,160
fl9014,4,7
l1084s,4,16
sctx2b,4,8
fa5500a,4,12
msm7512b,4,13
max4602,4,4
9830,13,2551
sp98t,3,11
lc550eun,4,57
4576,17,893
slm6500,4,26
tosy31,2,9
01m01,2,21
01m,4,2106
max6033,4,8
msk5101,3,6
ob2276,4,17
vf032,4,17
fsq0765,5,20
mingtek,4,31
adble,5,94
zw0301,4,6
hantronix,4,7
cq1565,6,27
14052,60,300
rtd2644d,4,60
ew632,4,13
rjh30e2,5,90
1n5245b,4,5
fm4007,4,8
lpc2136,4,93
p521gb,4,22
lc863524b,6,31
se556,3,12
palr,6,142
TIP141,8,20
bu9792,4,21
sc1097d,4,8
ap3031,4,40
lm4808,4,13
10d561,4,36
5261,21,1073
sgl8023,4,14
hm75,4,298
uc3842am,4,8
hi3507,5,10
k4t51163,4,6
tm1816,4,12
lt36,5,79
ss54b,3,13
uf300,4,61
sy7065,4,12
tb1251cn,5,21
lv8549mc,3,5
mlt198tx,4,40
spc1012t,4,31
n25s80,4,16
la4450,3,28
T2566E6,6,21
74ls386,4,8
80n70,4,75
me083a263x,4,5
mt45w8mw16bgx,3,3
sw394,4,44
ht170e01,3,17
17458,38,156
cs830,8,77
ctm1050,5,24
stk4192ii,4,21
18nm60n,4,16
le5410,4,32
dac124s085,5,11
fp15r12yt3,5,8
74.125,0,2
po212,4,31
skd146,4,5
hm1548b,4,11
sctx2bs,4,6
tk150e10ne,5,9
tt6061,4,13
cm600ha,3,11
max16025,3,6
sh6966a,4,5
25q32bs1g,4,19
nuc123sd4an0,4,8
25l6473e,4,19
ta8273h,4,17
tms320f,4,94
ss84,4,19
h9ccnnn8ktml,4,6
sgm6013,4,18
12507wr,4,8
3rm,3,136
j14a,4,39
ak4552,4,4
bd9397efv,4,24
dsep29,2,5
27m2c,3,14
ip113g,4,11
6sp16,4,70
usbn,10,58
we05d5bc,3,3
2sk385,4,32
sk1010,5,12
tms28,4,28
ar0230cs,4,8
12f1,3,27
s8316,4,12
a33ky25,4,6
lt3790,4,7
sm39r08a5,4,4
mp1006es,4,28
hi3518erbcv200,5,10
16io1b,1,4
an1p2,4,26
tle4207,2,8
ixdn609si,4,5
24256e,4,8
lnk6766v,5,27
jcs9n50f,4,4
mj15016,4,9
hc08b,3,7
mp1653,4,5
2n3810,1,9
tlp2303,3,8
rc0402,4,7
gbj1506,5,29
al3b,3,8
rt8867,2,5
ltm4630,4,13
2sc1015,3,16
cl10a106mq8nnnc,4,6
uc2843an,4,9
s15vb60,4,41
mp6907,4,109
en29lv040a,5,9
qca9550,4,8
mt48lc8m32b2tg,3,4
mem2311,5,9
s20k510,4,22
nce1550,5,11
am2910,4,9
dw01c,4,9
esda,75,560
hmc470,4,17
59170,2,104
m25p20,2,4
sma4036,4,6
ht7130a,3,6
sn74ls20n,4,19
l6208n,4,7
xc5vfx200t,4,5
mm3z5v1,2,4
weitron,4,22
cxa1538m,4,11
ds90lv019,4,8
sm0401l,3,10
tj4210,4,11
mb85rs256,3,9
si8233bb,3,4
1n4005gp,4,5
mc34065,4,8
tda8366,4,24
stm8s105c4t6,4,13
stm32r8t6,3,25
dtc114ee,3,6
tps51225c,2,11
tmp82c79p,1,5
act4088,4,8
tcbt,3,18
adg409br,4,7
fmmt619,4,7
ad7856,4,6
74f191,4,6
cd4013b,8,21
a264b,2,6
ag303,1,7
6714,8,732
38002,7,314
adsemiconductor,4,6
TDA8359,6,91
max8734a,4,24
5p03,5,39
sn223,4,80
400100,12,156
strm6529,5,28
mb95f636k,4,31
87427,4,19
p6ke250ca,4,4
kbj1010,4,11
24lc08b,4,28
43650,6,167
145480,7,208
fs100r12kt4g,3,11
udzvte,4,15
gsib2560,2,9
tcs3472,2,9
74hct163,3,9
xc0900,2,2
v23079,2,6
lkj2c000,2,3
it8726f,2,3
tc58nvg1s3eta00,4,8
wm8960gefl,3,5
gd25q128,4,16
saa7341,5,40
sr34,3,41
mp9942gj,3,3
afs600,2,9
ad844an,2,12
xcku085,3,12
irf024n,2,3
m3030rfcpgp,2,5
bd9270,5,13
xt2052,5,13
tfbs4711,1,9
si8235bd,4,10
a1413,4,86
opa336na,3,6
95640wp,5,12
l4949ed,5,12
mbrb1045,3,5
lnk6777,4,12
ta8464k,4,16
3sk74,3,11
a03400a,5,9
stc15f101,7,20
adr03arz,3,4
tlp817,4,10
lm2937imp,3,4
mb95f778,4,5
excelics,4,4
adau1701jstz,4,18
gd25q32b,3,10
74vhc00,4,5
tlp291gb,3,7
adum1201arz,4,9
mx25u4033ebai,3,3
uln2003afw,4,5
hr911131a,3,6
tc9163n,3,24
tja1055t,5,15
lcda15c,3,5
sy8205fcc,4,8
is1632n,2,10
bg25q40,4,11
ru8590s,8,17
bg25q40a,4,7
ltm4644iy,4,6
ltc4416,3,14
irf3710s,5,7
max232ewe,3,5
xcku060,3,12
32176,5,71
it6801,3,39
si32171,4,6
xh414hg,2,7
efm32zg110f32,3,5
mc33596,4,7
ltc1153,3,3
ob2223,5,78
78l05g,3,9
dac1282,4,8
uc3844d,4,14
sc1153,4,22
24c01wp,2,4
akm4430,5,16
sma7029,4,4
smcj36ca,4,12
ps219c5,2,4
h2038dg,4,5
sp3232eca,1,4
hrd051r5,5,7
lt2105,1,12
ta7313,5,10
226y,3,33
sda10,3,52
superohm,2,14
sl001,5,35
ps321,5,47
lm2931ct,3,8
bzx79,2,15
oz8690ln,2,11
50r380p,3,13
el3052,3,16
el1019,2,12
nnb2c000,3,6
ba532,3,23
bcm54640,3,4
TDA7338,3,15
ztx450,4,15
56028,24,138
apd0805,3,8
2sc2510,2,11
